,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
10911,43872314.0,a few days or more,0.0,0.6,False,1,True,False,Benito JuÃ¡rez,19.39286,-99.16614,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,779.0,1,365,364,2,1,3.5,4.0,4.0,3.0,3.0,4.5,4.5,False,1,0.08
10917,43874535.0,unknown,0.0,0.0,False,1,True,True,Ãlvaro ObregÃ³n,19.36692,-99.19164,Private room,1,1.0,1.0,1.0,True,True,True,False,True,False,False,True,220.0,2,1125,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10924,43914617.0,unknown,0.0,0.0,False,1,True,False,Xochimilco,19.28665,-99.11719,Private room,1,1.0,4.0,14.0,True,True,False,False,False,False,False,True,230.0,1,120,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10927,43713007.0,within an hour,0.95,0.85,False,14,True,True,CuauhtÃ©moc,19.43168,-99.16386,Private room,2,1.0,2.0,1.0,True,False,False,False,False,False,False,False,500.0,1,1125,308,40,29,4.8,4.8,4.83,4.95,4.98,5.0,4.8,False,14,1.6
10932,43917589.0,within a day,1.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.39243,-99.18658,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,550.0,1,365,362,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10936,43730542.0,within an hour,0.98,0.98,False,7,True,False,CoyoacÃ¡n,19.34613,-99.15782,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,False,2800.0,1,1125,362,26,5,4.46,4.58,4.62,4.62,4.69,4.92,4.23,True,7,0.94
10937,43932667.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.40386,-99.16356,Private room,4,1.0,1.0,2.0,True,False,False,False,False,False,False,False,229.0,1,180,365,12,8,4.5,4.5,4.42,4.92,4.33,4.92,4.17,True,9,0.69
10938,43942640.0,a few days or more,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.44391,-99.19566,Private room,1,1.0,1.0,1.0,False,False,False,False,False,False,False,False,409.0,1,7,179,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10939,43736563.0,within an hour,1.0,0.96,False,5,True,True,Iztapalapa,19.36072,-99.05985,Private room,2,2.5,1.0,1.0,True,True,False,False,False,False,False,False,250.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,5,0.0
10941,43737432.0,within an hour,1.0,0.96,False,5,True,True,Iztapalapa,19.36072,-99.05985,Private room,1,2.5,1.0,1.0,True,True,False,False,False,False,False,False,206.0,1,1125,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,5,0.0
10947,43956301.0,a few days or more,0.0,0.0,False,1,True,True,Cuajimalpa de Morelos,19.34863,-99.30429,Private room,1,1.0,1.0,1.0,True,True,False,False,False,False,False,False,650.0,1,43,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10948,43743696.0,within a few hours,0.95,0.89,True,8,True,True,Miguel Hidalgo,19.43445,-99.17634,Private room,2,1.5,1.0,1.0,True,True,False,False,False,False,False,False,450.0,2,365,357,37,20,4.81,4.78,4.92,4.89,4.84,4.84,4.86,False,8,2.04
10949,43747104.0,a few days or more,0.33,1.0,False,1,True,False,CoyoacÃ¡n,19.3226,-99.10342,Private room,1,1.0,1.0,0.0,True,False,False,False,False,False,False,False,240.0,1,1125,88,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10953,43968873.0,unknown,0.0,0.0,False,1,True,False,Tlalpan,19.29073,-99.11903,Private room,1,1.0,1.0,1.0,True,True,False,False,False,False,False,False,229.0,7,30,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10954,43754261.0,within a day,1.0,0.75,False,1,True,True,CuauhtÃ©moc,19.45189,-99.16408,Private room,2,1.0,1.0,1.0,True,False,True,False,True,False,False,True,320.0,2,1125,344,39,7,4.77,4.87,4.41,4.92,4.87,4.79,4.77,False,1,1.44
10958,43984960.0,within an hour,0.99,1.0,False,20,True,True,CuauhtÃ©moc,19.43094,-99.13503,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,True,760.0,1,1125,335,4,2,4.0,5.0,5.0,5.0,4.0,5.0,4.75,True,20,0.22
10961,43769303.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43801,-99.13338,Private room,2,1.5,1.0,2.0,True,True,False,False,False,False,True,True,545.0,1,1125,349,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,24,0.0
10964,43769786.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43758,-99.13372,Private room,2,1.0,1.0,2.0,True,True,False,False,False,False,True,True,545.0,1,1125,349,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,24,0.0
10966,43769808.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43739,-99.13375,Private room,2,1.5,1.0,2.0,True,True,False,False,False,False,True,True,545.0,1,1125,349,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,24,0.0
10968,43769852.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43607,-99.13378,Private room,2,1.0,1.0,2.0,True,True,False,False,False,False,True,True,545.0,1,1125,349,9,9,4.56,4.78,5.0,4.89,4.89,4.89,4.78,True,24,1.3
10969,43769976.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43566,-99.13195,Private room,2,1.5,1.0,2.0,True,True,False,False,False,False,True,True,409.0,1,1125,349,2,2,3.0,4.5,3.0,4.5,5.0,5.0,3.0,True,24,0.17
10970,43999783.0,within a few hours,0.75,1.0,False,1,True,True,CuauhtÃ©moc,19.4316,-99.15958,Private room,1,1.0,1.0,1.0,True,False,True,False,True,False,False,False,500.0,1,1125,50,17,9,4.76,4.65,4.71,4.94,4.88,5.0,4.82,False,1,0.63
10973,44000712.0,unknown,0.0,1.0,False,1,True,True,Azcapotzalco,19.48133,-99.20577,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,350.0,1,4,0,4,3,4.25,4.0,4.25,4.25,4.0,4.0,4.0,False,1,0.32
10974,43780292.0,within a few hours,0.8,0.0,False,1,True,True,CoyoacÃ¡n,19.30518,-99.10916,Private room,1,1.0,1.0,1.0,True,False,False,True,False,False,False,False,225.0,1,1125,21,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.04
10981,43792786.0,a few days or more,0.25,0.33,False,1,True,True,Benito JuÃ¡rez,19.39751,-99.14967,Private room,2,1.0,1.0,0.0,True,False,False,False,False,False,False,False,300.0,2,30,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10986,44032924.0,unknown,0.0,0.0,False,1,True,False,Ãlvaro ObregÃ³n,19.35813,-99.24813,Private room,8,1.0,1.0,4.0,False,False,False,False,False,False,False,False,2400.0,7,1125,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10987,44035325.0,unknown,0.0,1.0,False,3,True,False,CoyoacÃ¡n,19.35557365,-99.16584015,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,True,1524.0,1,365,353,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
10988,44012135.0,unknown,0.0,0.0,False,1,True,True,Tlalpan,19.27203,-99.20873,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,800.0,1,7,87,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10991,44016763.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.46102,-99.14655,Private room,2,3.0,1.0,2.0,True,False,False,False,False,False,False,True,200.0,7,365,180,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,76,0.12
10995,44020068.0,a few days or more,0.33,0.0,False,1,True,True,Benito JuÃ¡rez,19.39931,-99.16271,Private room,1,1.0,1.0,1.0,True,False,True,False,True,False,False,False,650.0,1,1125,267,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10996,44020575.0,within an hour,1.0,1.0,False,2,True,False,Benito JuÃ¡rez,19.39062,-99.16763,Private room,2,2.0,3.0,1.0,True,False,False,False,False,False,False,False,650.0,4,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
10997,44038635.0,a few days or more,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.41512,-99.16948,Private room,1,1.5,1.0,2.0,True,False,False,False,False,False,False,False,780.0,20,365,179,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10998,44039033.0,unknown,0.0,0.5,False,2,True,True,CuauhtÃ©moc,19.44078,-99.15956,Private room,2,1.5,1.0,1.0,True,False,False,False,False,False,False,False,250.0,1,365,236,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,0.05
10999,44022110.0,within a few hours,1.0,0.88,False,2,True,True,CuauhtÃ©moc,19.4088459,-99.17364502,Private room,4,1.0,1.0,2.0,True,False,False,False,True,False,False,False,599.0,1,1125,312,10,3,4.5,4.6,4.6,4.6,4.6,5.0,4.4,True,2,0.38
11004,44211620.0,a few days or more,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.45156,-99.15484,Private room,1,1.0,1.0,0.0,True,False,False,False,False,False,False,True,280.0,6,1125,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11008,44230551.0,within an hour,0.97,1.0,False,21,True,True,CuauhtÃ©moc,19.42195,-99.15855,Private room,4,1.0,1.0,4.0,False,False,False,False,True,True,False,True,620.0,1,1125,328,93,59,4.76,4.83,4.77,4.88,4.88,4.88,4.78,True,21,4.12
11009,44048809.0,within an hour,0.97,1.0,False,21,True,True,CuauhtÃ©moc,19.42199,-99.1576,Private room,2,1.0,1.0,1.0,True,False,False,False,True,True,False,True,503.0,1,1125,321,155,75,4.72,4.87,4.77,4.91,4.86,4.9,4.77,True,21,6.34
11011,44231164.0,within an hour,0.97,1.0,False,21,True,True,CuauhtÃ©moc,19.42266,-99.15714,Private room,2,1.0,1.0,1.0,True,False,False,False,True,True,False,True,650.0,1,1125,0,152,59,4.65,4.63,4.68,4.85,4.9,4.92,4.67,True,21,6.14
11013,44231300.0,within an hour,0.97,1.0,False,21,True,True,CuauhtÃ©moc,19.4224,-99.15906,Private room,3,1.0,1.0,2.0,True,False,False,False,True,True,False,True,586.0,1,1125,311,164,80,4.75,4.78,4.86,4.93,4.88,4.92,4.74,True,21,6.68
11015,44050656.0,within an hour,0.97,1.0,False,21,True,True,CuauhtÃ©moc,19.42415,-99.15807,Private room,2,1.0,1.0,1.0,True,False,False,False,True,True,False,True,607.0,1,1125,341,75,34,4.53,4.75,4.61,4.88,4.84,4.89,4.59,True,21,3.06
11021,44062090.0,within an hour,0.98,1.0,True,9,True,True,CuauhtÃ©moc,19.43027,-99.13409,Private room,2,1.0,1.0,1.0,True,False,True,True,True,False,True,True,1339.0,1,1125,356,101,41,4.72,4.79,4.83,4.83,4.75,4.92,4.78,True,9,3.91
11023,44062139.0,within an hour,0.98,1.0,True,9,True,True,CuauhtÃ©moc,19.43027,-99.13409,Private room,4,1.0,1.0,2.0,True,False,True,True,True,False,True,True,1127.0,1,1125,348,11,6,4.91,4.91,5.0,4.91,4.91,5.0,5.0,True,9,0.59
11024,44235529.0,within an hour,0.83,0.95,False,6,True,True,CuauhtÃ©moc,19.41639,-99.16092,Private room,1,1.0,2.0,2.0,True,False,False,False,False,False,True,False,650.0,2,60,206,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11025,44062180.0,within an hour,0.98,1.0,True,9,True,True,CuauhtÃ©moc,19.43027,-99.13409,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,True,False,5200.0,1,1125,301,4,4,4.5,4.5,4.5,4.75,4.75,5.0,4.75,True,9,0.54
11026,44062242.0,within an hour,0.98,1.0,True,9,True,True,CuauhtÃ©moc,19.43027,-99.13409,Private room,4,1.0,1.0,2.0,True,False,True,True,False,False,True,False,4286.0,1,1125,336,5,3,5.0,5.0,5.0,5.0,4.8,5.0,5.0,True,9,0.29
11029,44245873.0,within a day,1.0,0.75,False,1,True,True,CoyoacÃ¡n,19.32668,-99.16954,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,False,False,300.0,4,1125,274,5,3,4.4,4.4,4.8,5.0,4.6,4.8,5.0,False,1,0.26
11030,44064225.0,within a day,0.8,0.64,False,2,True,True,CuauhtÃ©moc,19.40906,-99.16776,Private room,1,2.0,1.0,1.0,True,False,False,False,True,False,False,False,471.0,4,1125,265,6,3,5.0,5.0,5.0,5.0,5.0,5.0,4.83,False,2,0.23
11034,44074245.0,unknown,0.0,1.0,False,1,True,True,Benito JuÃ¡rez,19.40238,-99.14976,Private room,2,1.0,1.0,1.0,True,True,True,False,False,False,False,True,256.0,2,1125,294,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.12
11037,44263029.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.41455,-99.13918,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,True,350.0,364,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11040,44265357.0,within an hour,0.97,1.0,False,21,True,True,CuauhtÃ©moc,19.42236,-99.15767,Private room,2,1.0,1.0,1.0,False,False,False,False,True,True,False,True,610.0,1,1125,331,109,48,4.55,4.66,4.62,4.86,4.77,4.91,4.61,True,21,4.45
11042,44265449.0,within an hour,0.97,1.0,False,21,True,True,CuauhtÃ©moc,19.42394,-99.15901,Private room,2,1.0,1.0,1.0,True,False,False,False,True,True,False,True,657.0,1,1125,304,174,95,4.69,4.89,4.84,4.95,4.91,4.95,4.81,True,21,7.07
11043,44265545.0,within an hour,0.97,1.0,False,21,True,True,CuauhtÃ©moc,19.4233,-99.15924,Private room,2,1.0,1.0,1.0,True,False,False,False,True,True,False,True,603.0,1,1125,308,178,69,4.67,4.81,4.76,4.94,4.81,4.96,4.77,True,21,7.21
11045,44265757.0,within an hour,0.97,1.0,False,21,True,True,CuauhtÃ©moc,19.42194,-99.15785,Private room,4,1.0,1.0,4.0,False,False,False,False,True,True,False,True,590.0,1,1125,329,71,46,4.77,4.86,4.85,4.9,4.73,4.96,4.8,True,21,2.93
11049,44265863.0,within an hour,0.97,1.0,False,21,True,True,CuauhtÃ©moc,19.42388,-99.15776,Private room,2,1.0,1.0,1.0,False,False,False,False,True,True,False,True,617.0,1,1125,313,154,73,4.72,4.82,4.81,4.89,4.84,4.94,4.74,True,21,6.49
11053,44075772.0,within a few hours,1.0,0.88,False,2,True,True,CuauhtÃ©moc,19.40882683,-99.17367554,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,359.0,1,1125,339,15,13,5.0,5.0,4.93,5.0,5.0,5.0,5.0,True,2,0.56
11055,44268141.0,unknown,0.0,0.5,False,2,True,True,CuauhtÃ©moc,19.44242,-99.159,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,300.0,1,1125,264,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.0
11056,44089410.0,unknown,0.0,0.38,False,1,True,True,Ãlvaro ObregÃ³n,19.36644,-99.2031,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,300.0,1,15,171,4,2,4.75,5.0,5.0,4.75,5.0,5.0,4.75,False,1,0.16
11057,44268278.0,within a few hours,1.0,0.95,False,8,True,True,Miguel Hidalgo,19.45097,-99.21486,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,600.0,2,15,363,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.0
11058,44100851.0,within a few hours,1.0,1.0,False,1,True,True,CuauhtÃ©moc,19.40607,-99.16021,Private room,1,1.0,1.0,1.0,True,False,True,False,False,False,True,False,500.0,3,30,175,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.08
11061,44101270.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43211,-99.16069,Private room,2,4.0,1.0,1.0,True,False,False,False,True,False,False,True,436.0,1,30,324,96,56,4.49,4.66,4.71,4.83,4.73,4.79,4.5,True,22,3.7
11063,44279629.0,within an hour,1.0,0.99,False,11,True,False,Miguel Hidalgo,19.43022,-99.19156,Private room,2,2.0,1.0,1.0,True,False,False,True,False,False,True,True,1560.0,1,30,351,9,2,4.89,4.78,4.89,5.0,4.89,5.0,5.0,True,11,0.38
11064,44102005.0,within an hour,0.98,1.0,False,3,True,True,CuauhtÃ©moc,19.42699,-99.16638,Private room,2,1.0,1.0,1.0,True,False,False,True,True,False,True,True,1007.0,1,1125,353,365,237,4.7,4.76,4.82,4.83,4.78,4.96,4.76,True,3,13.55
11070,44104083.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43002,-99.15993,Private room,1,4.0,1.0,1.0,True,False,False,False,True,False,False,True,375.0,1,30,323,15,14,3.93,4.47,4.0,4.67,4.53,4.47,4.07,True,22,0.97
11073,44104240.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43224,-99.15912,Private room,1,4.0,1.0,1.0,True,False,False,False,True,False,False,False,361.0,1,30,327,38,37,4.66,4.61,4.76,4.79,4.82,4.92,4.5,True,22,1.42
11074,44104455.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43031,-99.16098,Private room,1,4.0,1.0,1.0,True,False,False,False,True,False,False,True,361.0,1,30,321,97,60,4.63,4.72,4.66,4.82,4.78,4.96,4.57,True,22,3.63
11076,44104562.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43128,-99.16131,Private room,1,4.0,1.0,1.0,True,False,False,False,False,False,False,True,361.0,1,30,314,113,78,4.68,4.71,4.82,4.83,4.84,4.92,4.77,True,22,4.84
11078,44294179.0,unknown,0.0,0.0,False,1,True,True,Iztapalapa,19.36363,-99.12302,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,260.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11079,44104606.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43026,-99.1609,Private room,6,4.0,1.0,6.0,True,False,False,False,False,False,False,True,1710.0,1,30,331,2,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,True,22,0.19
11080,44104681.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43015,-99.15928,Private room,4,4.0,1.0,4.0,True,False,False,False,False,False,False,True,1140.0,1,30,331,4,2,4.25,4.25,4.0,5.0,4.25,5.0,4.25,True,22,0.24
11082,44104769.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43205,-99.16067,Private room,5,6.0,1.0,5.0,True,False,False,False,False,False,False,True,1425.0,1,30,325,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,True,22,0.1
11084,44301806.0,within an hour,0.88,0.93,True,10,True,True,Tlalpan,19.3003,-99.13715,Private room,1,1.0,1.0,1.0,True,True,False,False,False,False,False,False,580.0,1,365,58,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,8,0.0
11085,44306368.0,within a day,1.0,0.0,False,1,True,True,Benito JuÃ¡rez,19.37116,-99.17386,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,350.0,3,1125,79,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11090,44117312.0,within a day,1.0,0.25,False,1,True,False,CuauhtÃ©moc,19.41253,-99.17095,Private room,2,1.0,1.0,0.0,True,False,False,False,False,False,False,False,1333.0,1,1125,364,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.19
11096,44124174.0,unknown,0.0,0.0,False,1,True,True,CoyoacÃ¡n,19.34665,-99.16384,Private room,2,1.5,1.0,1.0,True,False,False,False,False,False,False,False,350.0,2,1125,233,20,0,4.65,4.75,4.65,4.8,4.6,4.9,4.75,True,1,0.75
11104,44133198.0,within an hour,1.0,0.4,False,7,True,True,Gustavo A. Madero,19.50654,-99.15312,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,False,False,320.0,15,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11108,44138331.0,within an hour,1.0,0.0,False,1,True,True,Benito JuÃ¡rez,19.36489,-99.16413,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,500.0,1,365,166,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11110,44321985.0,within an hour,1.0,1.0,False,4,True,True,CuauhtÃ©moc,19.43186,-99.13927,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,True,1013.0,1,15,352,3,0,3.33,4.33,4.33,3.0,3.0,4.0,3.67,True,4,0.14
11115,44330021.0,within an hour,1.0,1.0,False,4,True,True,CuauhtÃ©moc,19.43184,-99.13822,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,True,1230.0,1,15,358,1,1,4.0,4.0,5.0,5.0,5.0,5.0,5.0,True,4,0.13
11121,44337208.0,unknown,0.0,0.0,False,2,True,True,CuauhtÃ©moc,19.41572,-99.15892,Private room,1,1.0,1.0,0.0,True,False,False,False,False,False,False,False,5000.0,15,30,88,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
11122,44154070.0,within an hour,0.97,1.0,False,21,True,True,CuauhtÃ©moc,19.42361,-99.15916,Private room,2,1.0,1.0,1.0,True,False,False,False,True,True,False,True,549.0,1,1125,307,146,72,4.66,4.79,4.77,4.88,4.88,4.93,4.64,True,21,5.91
11124,44340040.0,within an hour,1.0,1.0,False,4,True,True,CuauhtÃ©moc,19.43254,-99.13789,Private room,2,1.0,1.0,2.0,True,False,False,False,False,False,True,True,1230.0,1,15,355,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.12
11125,44154219.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43145,-99.15919,Private room,9,4.0,1.0,3.0,True,False,False,False,False,False,False,True,2565.0,1,30,331,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,22,0.13
11127,44158382.0,within a day,0.75,1.0,False,2,True,True,CuauhtÃ©moc,19.43805,-99.13083,Private room,2,1.5,1.0,0.0,True,False,False,False,False,False,False,True,339.0,1,1125,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,1.0
11128,44340238.0,within an hour,1.0,1.0,False,4,True,True,CuauhtÃ©moc,19.43189,-99.1381,Private room,8,1.0,1.0,4.0,True,False,False,False,False,False,True,True,1871.0,1,15,341,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,4,0.0
11131,44167791.0,within a day,1.0,0.0,False,1,True,False,Miguel Hidalgo,19.42708,-99.17592,Private room,1,1.5,1.0,1.0,True,False,False,False,False,False,True,False,1198.0,1,365,89,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11133,44168051.0,a few days or more,0.33,1.0,False,2,True,True,Benito JuÃ¡rez,19.39586,-99.17809,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,True,True,600.0,1,30,179,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.17
11138,44340425.0,within an hour,1.0,1.0,True,14,True,True,Miguel Hidalgo,19.43385,-99.20595,Private room,2,1.0,2.0,1.0,True,False,False,True,True,False,True,False,2366.0,1,100,286,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,14,0.0
11139,44178409.0,within a day,1.0,0.6,False,5,True,False,CuauhtÃ©moc,19.43074,-99.1579,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,True,False,299.0,7,500,365,2,0,3.0,3.0,5.0,4.5,3.0,4.5,3.5,True,5,0.08
11140,44179671.0,within an hour,1.0,0.99,True,3,True,True,CoyoacÃ¡n,19.34035,-99.15851,Private room,2,1.0,2.0,1.0,True,True,False,False,True,False,False,False,500.0,1,1125,356,22,12,4.86,4.82,4.95,4.91,4.91,4.68,4.86,True,3,0.88
11142,44340429.0,within an hour,1.0,1.0,True,14,True,True,Miguel Hidalgo,19.43385,-99.20595,Private room,2,1.0,2.0,1.0,True,False,False,True,True,False,True,False,2362.0,1,100,329,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,14,0.04
11146,44187499.0,a few days or more,0.0,0.0,False,1,True,False,Iztapalapa,19.39437,-99.04799,Private room,1,1.0,1.0,0.0,False,True,False,False,False,False,False,False,300.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11149,44354980.0,unknown,0.0,0.0,False,1,True,True,Ãlvaro ObregÃ³n,19.34668,-99.21664,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,420.0,2,1125,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11151,44357377.0,within an hour,1.0,0.65,False,2,True,True,Iztacalco,19.42017,-99.06426,Private room,16,2.0,3.0,9.0,True,True,False,False,False,False,False,False,2240.0,1,1125,90,2,2,3.0,3.0,3.5,3.0,3.0,3.5,3.0,False,2,0.19
11159,44361112.0,within an hour,1.0,0.99,False,27,True,True,Miguel Hidalgo,19.40566,-99.18176,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,True,True,539.0,1,1125,273,5,5,4.8,5.0,5.0,5.0,4.8,5.0,5.0,True,27,0.5
11162,44368893.0,within a few hours,1.0,0.88,False,4,True,True,CoyoacÃ¡n,19.335707,-99.164825,Private room,2,1.0,1.0,2.0,True,True,False,False,True,False,False,True,350.0,3,1125,250,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,4,0.0
11163,44361277.0,within an hour,1.0,0.99,False,27,True,True,Miguel Hidalgo,19.40626,-99.18167,Private room,1,1.0,1.0,1.0,True,False,False,True,False,False,True,True,620.0,1,1125,265,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,27,0.34
11164,44374459.0,a few days or more,0.33,1.0,False,1,True,True,Cuajimalpa de Morelos,19.365908,-99.269035,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,1000.0,1,365,267,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.3
