,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
16191,47360075.0,unknown,0.0,1.0,False,1.0,True,True,Copacabana,-22.96537,-43.17645,Private room,2,2.5,1.0,2.0,"[""Microwave"", ""Washer"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Kitchen"", ""Clothing storage"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""Freezer"", ""Hangers"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Beachfront"", ""Hot water kettle"", ""Air conditioning"", ""Fire extinguisher"", ""Pocket wifi"", ""Portable fans"", ""Barbecue utensils"", ""Baking sheet"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,True,False,False,False,False,False,195,2,30,17,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,1.0
16193,47361540.0,within a few hours,1.0,0.6,False,2.0,True,True,Barra da Tijuca,-23.00365,-43.32553,Private room,1,1.0,1.0,1.0,"[""Fire extinguisher"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Pool"", ""Washer"", ""Host greets you"", ""Security cameras on property"", ""Smoke alarm"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,True,False,True,True,200,3,365,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
16206,47552250.0,within a day,0.75,0.5,False,2.0,True,False,Recreio dos Bandeirantes,-23.01609,-43.45922,Private room,2,1.0,1.0,2.0,"[""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Shampoo"", ""Security cameras on property"", ""Wifi"", ""Kitchen"", ""Carbon monoxide alarm""]",True,False,False,False,False,False,False,True,250,2,4,88,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
16207,47555819.0,within a few hours,1.0,1.0,False,9.0,True,True,MÃ©ier,-22.89539,-43.28,Private room,12,5.0,5.0,9.0,"[""Washer"", ""Room-darkening shades"", ""Kitchen"", ""Bed linens"", ""Private entrance"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Mini fridge"", ""Ceiling fan"", ""Crib"", ""Drying rack for clothing"", ""Patio or balcony"", ""Portable fans"", ""Barbecue utensils"", ""Baking sheet"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Eletrolux refrigerator""]",True,True,True,False,False,False,False,False,80,3,180,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,8,0.0
16216,47564821.0,within an hour,0.9,0.98,False,6.0,True,False,Copacabana,-22.96806,-43.18647,Private room,5,1.0,1.0,4.0,"[""Bed linens"", ""Air conditioning"", ""Hangers"", ""Lock on bedroom door"", ""Iron"", ""Essentials"", ""Extra pillows and blankets"", ""Refrigerator"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Host greets you"", ""TV""]",True,False,False,False,False,False,False,False,167,1,365,95,6,3,4.33,4.17,4.0,4.33,4.33,4.83,4.5,True,6,0.3
16221,47403699.0,within an hour,1.0,1.0,False,1.0,True,False,Centro,-22.91283,-43.17395,Private room,2,1.5,1.0,1.0,"[""Room-darkening shades"", ""Toaster"", ""Clothing storage"", ""Bed linens"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Drying rack for clothing"", ""Bathtub"", ""Portable fans"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Dishes and silverware"", ""Stove""]",True,True,True,False,False,False,False,False,130,5,15,355,8,8,5.0,4.88,5.0,5.0,5.0,4.88,5.0,False,1,0.71
16225,47567066.0,a few days or more,0.0,0.0,False,1.0,True,False,Campo Grande,-22.8968,-43.57482,Private room,1,1.0,1.0,1.0,"[""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Kitchen"", ""Bed linens"", ""Lock on bedroom door"", ""Cooking basics"", ""Ethernet connection"", ""Shampoo"", ""Security cameras on property"", ""Wifi"", ""TV"", ""Body soap"", ""Mosquito net"", ""Drying rack for clothing"", ""Pocket wifi"", ""Portable fans"", ""Cleaning products"", ""Hot water"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,False,False,False,True,87,1,1,364,5,0,4.6,5.0,5.0,5.0,4.8,5.0,4.6,False,1,0.25
16226,47405280.0,within an hour,1.0,0.75,False,3.0,True,True,Copacabana,-22.96029,-43.17589,Private room,8,2.0,2.0,3.0,"[""Dedicated workspace"", ""Essentials"", ""Dining table"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""Freezer"", ""Hangers"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Ceiling fan"", ""Safe"", ""Drying rack for clothing"", ""Coffee maker"", ""Cleaning products"", ""Private patio or balcony"", ""Dishes and silverware"", ""Long term stays allowed"", ""Gas stove""]",True,False,False,False,True,False,False,False,65,4,400,205,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
16228,47567918.0,within an hour,0.9,0.98,False,6.0,True,False,Copacabana,-22.96823,-43.18665,Private room,4,1.0,1.0,2.0,"[""Bed linens"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Iron"", ""Essentials"", ""Extra pillows and blankets"", ""Refrigerator"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Host greets you"", ""Patio or balcony"", ""TV"", ""Clothing storage""]",True,False,True,False,False,False,False,False,166,1,365,101,18,7,4.61,4.83,4.22,4.89,4.94,4.94,4.72,True,6,0.88
16230,47406445.0,within an hour,1.0,0.72,True,5.0,True,False,Copacabana,-22.9696789,-43.1887627,Private room,4,1.0,2.0,2.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Ethernet connection"", ""Clothing storage: wardrobe"", ""Wifi"", ""BBQ grill"", ""Wine glasses"", ""Private garden or backyard"", ""Freezer"", ""TV"", ""Hangers"", ""Extra pillows and blankets"", ""Building staff"", ""Refrigerator"", ""Drying rack for clothing"", ""Patio or balcony"", ""Paid parking garage on premises"", ""Air conditioning"", ""Paid washer \u2013 In unit"", ""Fire extinguisher"", ""Stainless steel stove"", ""Portable fans"", ""Barbecue utensils"", ""Coffee maker"", ""Bidet"", ""Hot water"", ""Pool table"", ""Dishes and silverware"", ""Long term stays allowed""]",True,False,True,False,True,False,True,False,194,2,1125,345,16,14,4.75,4.56,4.75,5.0,4.81,5.0,4.75,False,5,0.77
16231,47848180.0,within a day,0.75,0.88,False,1.0,True,True,Recreio dos Bandeirantes,-23.01602,-43.46989,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""First aid kit"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Free parking on premises""]",True,True,False,False,False,False,False,False,199,3,10,28,7,4,4.86,4.86,4.86,5.0,5.0,5.0,5.0,True,1,0.35
16234,47568422.0,within an hour,0.9,0.98,False,6.0,True,False,Copacabana,-22.96823,-43.18665,Private room,4,1.0,1.0,2.0,"[""Bed linens"", ""Air conditioning"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Iron"", ""Essentials"", ""Extra pillows and blankets"", ""Refrigerator"", ""Laundromat nearby"", ""Cleaning before checkout"", ""Ceiling fan"", ""Shared patio or balcony"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Host greets you"", ""TV"", ""Body soap""]",True,False,False,False,False,False,False,False,147,1,365,83,6,2,4.5,4.5,4.33,4.17,4.33,5.0,4.83,True,6,0.29
16236,47568707.0,within an hour,0.9,0.98,False,6.0,True,False,Copacabana,-22.96791,-43.18566,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Air conditioning"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Iron"", ""Essentials"", ""Refrigerator"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Host greets you"", ""TV""]",True,False,False,False,False,False,False,False,166,1,365,104,3,3,4.0,4.0,3.67,5.0,5.0,5.0,5.0,True,6,0.38
16249,47421868.0,within an hour,1.0,0.5,False,3.0,True,True,Copacabana,-22.97046,-43.18907,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Cleaning before checkout"", ""Oven"", ""Wifi"", ""TV"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,True,False,False,False,150,1,365,71,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,3,0.11
16264,47704530.0,within an hour,1.0,1.0,True,11.0,True,True,Copacabana,-22.97317,-43.1923,Private room,2,1.0,1.0,1.0,"[""Babysitter recommendations"", ""Single level home"", ""Dedicated workspace"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Window AC unit"", ""Elevator"", ""Paid washer \u2013 In building"", ""Shared gym in building"", ""Bed linens"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Clothing storage: wardrobe"", ""Mini fridge"", ""Shared hot tub - available all year, open specific hours"", ""Shared sauna"", ""Body soap"", ""Cable TV"", ""Paid parking off premises"", ""Shared fenced garden or backyard"", ""Hangers"", ""Laundromat nearby"", ""Building staff"", ""Fast wifi \u2013 332 Mbps"", ""Shower gel"", ""Ceiling fan"", ""Beachfront"", ""Outdoor furniture"", ""Paid dryer \u2013 In building"", ""Fire extinguisher"", ""40\"" HDTV with Amazon Prime Video, Netflix, standard cable"", ""Hot water"", ""Outdoor shower"", ""Private patio or balcony"", ""Long term stays allowed""]",False,False,True,True,True,False,False,False,157,1,89,66,64,42,4.64,4.64,4.66,4.89,4.75,4.91,4.81,True,11,3.28
16265,47704902.0,unknown,0.0,0.67,False,3.0,True,False,Copacabana,-22.97564,-43.19338,Private room,1,1.0,1.0,1.0,"[""Cooking basics"", ""Essentials"", ""Dining table"", ""Coffee maker"", ""Refrigerator"", ""Ceiling fan"", ""Oven"", ""Wifi"", ""Hot water"", ""Long term stays allowed"", ""Freezer"", ""Kitchen"", ""Stove"", ""Dishes and silverware"", ""Patio or balcony"", ""Clothing storage""]",True,False,True,False,False,False,False,False,130,3,365,264,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.15
16267,47460442.0,within an hour,1.0,1.0,True,5.0,True,False,Copacabana,-22.97971,-43.19233,Private room,2,2.0,1.0,1.0,"[""Bed linens"", ""Hangers"", ""Lock on bedroom door"", ""Cooking basics"", ""Iron"", ""Essentials"", ""Extra pillows and blankets"", ""Microwave"", ""Refrigerator"", ""Laundromat nearby"", ""Oven"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""Clothing storage"", ""Body soap""]",True,False,True,False,False,False,False,False,80,3,30,81,6,5,4.83,4.83,4.5,4.67,4.5,5.0,4.83,True,5,0.3
16268,47874846.0,within an hour,0.9,0.98,False,6.0,True,False,Copacabana,-22.96843,-43.18845,Private room,2,1.0,1.0,2.0,"[""Cable TV"", ""Bed linens"", ""Air conditioning"", ""Fire extinguisher"", ""32\"" HDTV with standard cable"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Iron"", ""Essentials"", ""Dining table"", ""Refrigerator"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Host greets you"", ""Mini fridge"", ""Clothing storage""]",True,False,True,True,False,False,False,False,116,1,365,76,2,2,3.5,4.0,3.0,4.5,4.5,4.5,2.5,True,6,0.27
16269,47462547.0,unknown,0.0,1.0,False,1.0,True,True,Engenho Novo,-22.900087,-43.265789,Private room,2,1.0,1.0,2.0,"[""Stainless steel oven"", ""Single level home"", ""Dedicated workspace"", ""Free street parking"", ""Keypad"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Kitchen"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""32\"" HDTV with Amazon Prime Video, Netflix, standard cable"", ""Cleaning before checkout"", ""Shampoo"", ""Wifi"", ""Stainless steel gas stove"", ""Wine glasses"", ""Game console: PS3"", ""Clothing storage: walk-in closet"", ""Cable TV"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Ceiling fan"", ""Paid dryer \u2013 In unit"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Paid washer \u2013 In unit"", ""First aid kit"", ""Coffee maker"", ""AC - split type ductless system"", ""Hot water"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Dishes and silverware"", ""Long term stays allowed"", ""Nespresso machine""]",True,False,True,True,True,False,False,False,70,2,1125,0,6,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.4
16270,47881005.0,a few days or more,0.43,0.22,False,1.0,True,True,Copacabana,-22.97004,-43.18635,Private room,2,3.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Washer"", ""Dining table"", ""Kitchen"", ""Clothing storage"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""Mini fridge"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Beachfront"", ""Drying rack for clothing"", ""Paid street parking off premises"", ""Hot water kettle"", ""Air conditioning"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Nespresso machine""]",True,False,True,False,False,False,False,False,600,2,365,361,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.1
16273,47882476.0,within an hour,0.9,0.87,True,1.0,True,True,Ramos,-22.85036,-43.25676,Private room,1,1.0,1.0,1.0,"[""Single level home"", ""Dryer"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Bed linens"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""TV"", ""Body soap"", ""Extra pillows and blankets"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Portable fans"", ""Breakfast"", ""Coffee maker"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,True,False,False,False,58,1,1125,178,19,19,4.89,4.89,4.79,4.89,5.0,4.79,4.84,False,1,2.44
16274,47466898.0,within an hour,1.0,1.0,True,1.0,True,True,Tijuca,-22.9445,-43.25366,Private room,9,2.0,3.0,5.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Game console: Xbox 360"", ""Window AC unit"", ""42\"" HDTV with standard cable"", ""Kitchen"", ""Elevator"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Children\u2019s dinnerware"", ""Bed linens"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Changing table"", ""BBQ grill"", ""Wine glasses"", ""Wifi \u2013 11 Mbps"", ""Pour-over coffee"", ""Clothing storage: dresser"", ""Cable TV"", ""Hangers"", ""Free washer \u2013 In unit"", ""Building staff"", ""Refrigerator"", ""Board games"", ""Ceiling fan"", ""Bluetooth sound system"", ""Drying rack for clothing"", ""Baby bath"", ""Piano"", ""Portable fans"", ""Barbecue utensils"", ""Coffee maker"", ""Cleaning products"", ""Shared patio or balcony"", ""Hot water"", ""Dishes and silverware"", ""Gas stove""]",True,False,True,True,True,False,False,False,223,1,12,157,18,15,4.61,4.56,4.17,4.72,4.78,4.72,4.72,False,1,1.16
16275,47711026.0,within a day,0.5,0.86,False,1.0,True,True,ItanhangÃ¡,-22.98641,-43.31934,Private room,1,1.0,1.0,1.0,"[""Cable TV"", ""Pocket wifi"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Iron"", ""Essentials"", ""Washer"", ""Ethernet connection"", ""Microwave"", ""Refrigerator"", ""Ceiling fan"", ""Laundromat nearby"", ""Host greets you"", ""Wifi"", ""Stainless steel gas stove"", ""Long term stays allowed"", ""Kitchen"", ""Freezer"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,70,2,1125,365,4,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.46
16276,47711915.0,within an hour,1.0,0.72,True,5.0,True,False,Copacabana,-22.97055,-43.1899,Private room,4,1.0,1.0,3.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Bed linens"", ""Lock on bedroom door"", ""Cooking basics"", ""Clothing storage: closet"", ""Oven"", ""Wifi"", ""BBQ grill"", ""Wine glasses"", ""Freezer"", ""Paid parking lot on premises \u2013 1 space"", ""TV"", ""Hangers"", ""Extra pillows and blankets"", ""Building staff"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Air conditioning"", ""Paid washer \u2013 In unit"", ""Fire extinguisher"", ""Barbecue utensils"", ""Coffee maker"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Hot water"", ""Pool table"", ""Dishes and silverware"", ""Backyard"", ""Stove"", ""Long term stays allowed""]",True,False,True,False,True,False,True,False,186,2,1125,331,13,12,5.0,5.0,5.0,5.0,4.92,5.0,4.92,False,5,0.64
16277,47713427.0,within an hour,0.96,0.93,False,2.0,True,True,Leme,-22.96462,-43.17244,Private room,1,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Shampoo"", ""Oven"", ""Wifi"", ""Paid parking off premises"", ""Hangers"", ""Refrigerator"", ""Shower gel"", ""Paid washer \u2013 In unit"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,True,False,False,True,False,False,False,70,1,1125,14,30,23,4.17,4.27,4.63,4.33,3.93,4.87,4.5,False,2,1.49
16279,47713831.0,a few days or more,0.0,0.0,False,1.0,True,True,Ipanema,-22.98111,-43.20991,Private room,1,1.0,1.0,2.0,"[""Dryer"", ""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Dining table"", ""Beach essentials"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Clothing storage: wardrobe"", ""Wifi"", ""Wine glasses"", ""Freezer"", ""Bikes"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Patio or balcony"", ""Hot water kettle"", ""BRASTEMP stainless steel oven"", ""Lake access"", ""Cleaning products"", ""PALMOLIVE body soap"", ""Hot water"", ""Dishes and silverware"", ""Backyard"", ""Stove""]",True,False,True,False,True,False,False,False,200,2,10,363,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
16299,47976422.0,within a few hours,1.0,0.82,False,2.0,True,True,Tijuca,-22.9202,-43.21903,Private room,4,2.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Mini fridge"", ""TV with standard cable"", ""Cable TV"", ""Hangers"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Baking sheet"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Gas stove""]",True,False,True,True,True,False,False,False,80,1,1125,0,5,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.27
16311,47726048.0,within a day,0.71,0.86,False,1.0,True,True,JacarepaguÃ¡,-22.96839,-43.38845,Private room,3,1.0,2.0,2.0,"[""Air conditioning"", ""Hangers"", ""Dryer"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Pool"", ""Gym"", ""Shampoo"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Elevator"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,120,2,365,48,5,0,5.0,5.0,4.8,5.0,4.8,5.0,5.0,False,1,0.25
